Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ef6766fa5c49f1120bc484f92378582fa9d3cc7eeddc6443bf19990fb906ed95,2020-06,Gwent Police,Gwent Police,-2.980086,51.594643,On or near LEICESTER ROAD,W01001675,Newport 007A,Unable to prosecute suspect
ac6b01a29b53cbaebb357280768fd09ec79b8d3989ccf88ddd068b4069b494aa,2020-06,Gwent Police,Gwent Police,-2.939729,51.548873,On or near GOLDCLIFF ROAD,W01001647,Newport 015F,Suspect charged
2133908262ced6267c657f6fa80563f3761f462e99f245b93a58878fea590521,2020-06,Gwent Police,Gwent Police,-3.019205,51.563540,On or near Sports/Recreation Area,W01001689,Newport 019D,Formal action is not in the public interest
014509b50a9e59901bc10540b78e6e90cd004200b561147e0a44f6b8ca04d9cd,2020-06,Gwent Police,Gwent Police,-3.136621,51.681844,On or near LEWIS STREET,W01001464,Blaenau Gwent 009A,Formal action is not in the public interest
5b31702ed352b734199b80573ced4fb74bff5e26c499eb5dd60a56a4791524ff,2020-06,Gwent Police,Gwent Police,-3.192047,51.593616,On or near BRYN AWEL,W01001341,Caerphilly 020B,Unable to prosecute suspect
71cd7bd26afd1fb36d21a47bb90387c15826121346f4afb852186e2549409a85,2020-06,Gwent Police,Gwent Police,-2.953101,51.577295,On or near MEADS CLOSE,W01001648,Newport 015G,Unable to prosecute suspect
b53344342f562c763c09d0208414441cdb2bd3c10901afc56225c75f0bf21396,2020-06,Gwent Police,Gwent Police,-3.079600,51.608749,On or near TWM BARLWM CLOSE,W01001407,Caerphilly 016A,Unable to prosecute suspect
10b1e6e68ea4854552e2c701fb5c4a61d13451998fef9b2bc72065b10fa0fcc5,2020-06,Gwent Police,Gwent Police,-3.212158,51.663042,On or near CLOS GWENDRAETH,W01001388,Caerphilly 007D,Unable to prosecute suspect
de651e2d04ca46cd3c59d8a178eac7c910820cd744dc4a6b4d8ad410efb82136,2020-06,Gwent Police,Gwent Police,-3.050936,51.711900,On or near Sports/Recreation Area,W01001531,Torfaen 003D,Unable to prosecute suspect
2bda2b6d95867f11536cbaacfb6aac2974af798e5b68c17a534539c0d349418b,2020-06,Gwent Police,Gwent Police,-3.083398,51.769924,On or near RIVERSIDE DRIVE,W01001487,Torfaen 001A,Unable to prosecute suspect
628100109fa141d6535c09d6dce21385ff70c809cd1a96e9158dcc1e65c95e82,2020-06,Gwent Police,Gwent Police,-3.178443,51.798375,On or near BOUNDARY STREET,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
c30248debc6d18fff3c857b9f82944930e207c2dab507aa0f5fb4022224ffd82,2020-06,Gwent Police,Gwent Police,-3.187934,51.627970,On or near ALEXANDRA ROAD,W01001431,Caerphilly 015C,Local resolution
2e909e85ee9d6949a6f25d9ff6ed319d7a1748559ef135b288fb723268c67bfc,2020-06,Gwent Police,Gwent Police,-3.052135,51.704975,On or near HELPSTONE TERRACE,W01001540,Torfaen 004E,Unable to prosecute suspect
32c73b1862a5d7b08737fed5235e7d6e61f4a67f3aa8385eeab007293107cd3f,2020-06,Gwent Police,Gwent Police,-2.970759,51.600016,On or near REMBRANDT WAY,W01001615,Newport 005B,Unable to prosecute suspect
8050448eab96d6b93e5306adaa6f74d0d0de870d6a62ce544df177f9a183cf36,2020-06,Gwent Police,Gwent Police,-2.943861,51.586829,On or near PENKIN HILL,W01001609,Newport 015B,Unable to prosecute suspect
ee73d4f3f21cac910003411a9a741e4f26cf8ebde5e8276f4bda2899c9655351,2020-06,Gwent Police,Gwent Police,-3.187713,51.625059,On or near JOHN STREET,W01001430,Caerphilly 015B,Unable to prosecute suspect
2d5b9d8fa986ec08f5ff76ea30ad9094e649d591ddb7aa7410ee45fc6fba8132,2020-06,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Formal action is not in the public interest
18b4067b30a37a88c63abbeb729e4a36c33c8affbe5eb1f3087268340818c431,2020-06,Gwent Police,Gwent Police,-3.241856,51.672038,On or near BRYNCOED TERRACE,W01001416,Caerphilly 008C,Unable to prosecute suspect
cb8ed1ab9e80d7f81b39393f49b03986d661996cdb507a6af3f3200d3bc52de4,2020-06,Gwent Police,Gwent Police,-3.021079,51.557032,On or near Supermarket,W01001689,Newport 019D,Unable to prosecute suspect
07f6844362327ab0b1d28a6f60a9def2ee82ba1c867fc848071f1432d27a13e0,2020-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
460b8c563119f395bfafcbc3d484c792c0999fcfb0357f2cf1c2e30ac5b4e0a0,2020-06,Gwent Police,Gwent Police,-2.689643,51.640596,On or near COED FFAWYDD,W01001586,Monmouthshire 007D,Unable to prosecute suspect
fadb2409fe83ac855712fd3199d4e6a8925db113ae8a97b16791bf504c40b9fa,2020-06,Gwent Police,Gwent Police,-2.967044,51.617509,On or near HADRIAN CLOSE,W01001626,Newport 001D,Unable to prosecute suspect
9797a4a37efda9180d0b1373476b80a0539223a1c098ee30d92aa572e04339b0,2020-06,Gwent Police,Gwent Police,-3.093158,51.830705,On or near CAE MELDON,W01001563,Monmouthshire 003C,Unable to prosecute suspect
60fdbdf98bae63107619bbc64b9812750fc9015629e05ad36662705954508deb,2020-06,Gwent Police,Gwent Police,-3.209849,51.782483,On or near HARCOURT STREET,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
3538bba8821eb1549945548dcec35ba65e66a5e78ea75d7d7183d127c1170fe2,2020-06,Gwent Police,Gwent Police,-3.033782,51.615276,On or near LEACH ROAD,W01001621,Newport 003E,Unable to prosecute suspect
53b619915646e04de5665cbaeaed8e5c669219756a8a5ff47f0e6e52103c0c46,2020-06,Gwent Police,Gwent Police,-2.748160,51.598814,On or near HEOL GLASLYN,W01001543,Monmouthshire 009B,Unable to prosecute suspect
427f449ac3323f037509d9ce04ffb376939e195f0005322aa26cddb3f2a8060b,2020-06,Gwent Police,Gwent Police,-2.848185,51.553895,On or near CHURCH ROW,W01001649,Newport 004D,Unable to prosecute suspect
823f5d1fbe1e287a4cb2c702847b134dda2cf5d0c79bd0f012ff33637f69690d,2020-06,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Unable to prosecute suspect
a28d01bbe03c38282edd3307ff5170ca7b825196074aac5abe046d648a8e7f5a,2020-06,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
0e08d49eab5077cc69b0d94fe0bc6e4f622602b640c896cd66a2c127490bda60,2020-06,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Unable to prosecute suspect
dc79f8e5f97f79cdda966b250c833847458ea6101fc6b0b65ff3ae34b696e852,2020-06,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Unable to prosecute suspect
cc1c8256863a6e7841e6c702eed4116992ba4d65e946bc21a505da58a01aedf5,2020-06,Gwent Police,Gwent Police,-3.158576,51.764459,On or near MILL STREET,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
8cd59caa644beaf5b1bb7a3996e290ee44e8acfddd0169beaa3c0e8b44b16f04,2020-06,Gwent Police,Gwent Police,-3.003496,51.579312,On or near Parking Area,W01001686,Newport 014C,Offender given a caution
e00b8c949f5e431ef147032091e388179a264307e90942bc58ae7bdeb053e22b,2020-06,Gwent Police,Gwent Police,-3.229920,51.710234,On or near BRISTOL TERRACE,W01001385,Caerphilly 002D,Unable to prosecute suspect
6e0239a3d7e41c63f445f8652679a782b814ddcf6e311b635f77f4b81d88fd1a,2020-06,Gwent Police,Gwent Police,-3.161150,51.776653,On or near THE RISE,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
0bbe0b2850358d7afa89c678099cef3c9e02fb026fc75ddd0d1a35ed54e9cb48,2020-06,Gwent Police,Gwent Police,-2.990614,51.580249,On or near ALBERT STREET,W01001661,Newport 018C,Unable to prosecute suspect
59488fc34b0912ce76053d549bc437fff45c82a21a91e1f6755c83be4b0aed0b,2020-06,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Local resolution
c27d8a01fa4f8a7e66d488e40dfc43773b8551b2c28d1613fba19624b05505f1,2020-06,Gwent Police,Gwent Police,-3.208634,51.497279,On or near Pedestrian Subway,W01001756,Cardiff 025B,Unable to prosecute suspect
44429e50e686364119a538bbd4daa040e8edb8886e0fef27a9cc54431c1f0be3,2020-06,Gwent Police,Gwent Police,-3.013897,51.585589,On or near WESTVILLE ROAD,W01001600,Newport 012A,Unable to prosecute suspect
1ed9fdf53e292461b181cfa7e1e505036482fee67936668b7444e02a34f27c16,2020-06,Gwent Police,Gwent Police,-2.834635,51.581875,On or near BLENHEIM PARK,W01001572,Monmouthshire 011A,Formal action is not in the public interest
30cb33ec971fed900978817c6a5bc72bc997c895873a87757a5d67d0bd112726,2020-06,Gwent Police,Gwent Police,-3.291803,51.765867,On or near CORONATION TERRACE,W01001429,Caerphilly 001F,Suspect charged
1b73862354f6443602378746e0a8f1dc9420f49857f457a3fdad4dbb7224551a,2020-06,Gwent Police,Gwent Police,-2.999498,51.583923,On or near CLIFTON PLACE,W01001687,Newport 014D,Formal action is not in the public interest
c77e0e1debeca995e3ef5697e54e3c466deffc091f5b66041eece9c358e0907d,2020-06,Gwent Police,Gwent Police,-3.089095,51.606054,On or near ISLWYN COURT,W01001408,Caerphilly 016B,Suspect charged
9e48b1a09e052483baf25886872576f2d455be0cb513e9abc0c0bf92c63d98d3,2020-06,Gwent Police,Gwent Police,-3.057458,51.636555,On or near BRYNONNEN COURT,W01001533,Torfaen 012B,Unable to prosecute suspect
175883bb879aa1d52d9006b36c6cd082acf41ed65e7463b297889ec6b80c3e95,2020-06,Gwent Police,Gwent Police,-2.988922,51.579436,On or near Parking Area,W01001661,Newport 018C,Suspect charged
72712e32d47fc7e4e8589866b5e8437d2642528ff99beec4035d5261c5d5f4f3,2020-06,Gwent Police,Gwent Police,-2.662450,51.674542,On or near Park/Open Space,W01001583,Monmouthshire 007B,Offender given a drugs possession warning
d3c587bf5ceb2defbcabd3a99b91a334dccf18cdf6e22d86003e89454e19430b,2020-06,Gwent Police,Gwent Police,-3.221743,51.664076,On or near ARVONIA TERRACE,W01001388,Caerphilly 007D,Formal action is not in the public interest
9d3a10c6a01165ffb082a9dd66b352e18d47b6440edbff61ef56525342e2f255,2020-06,Gwent Police,Gwent Police,-3.025641,51.662239,On or near RICHMOND ROAD,W01001522,Torfaen 007D,Unable to prosecute suspect
c56b862a0b8a40b94c1c2800ed9e31d8fd2e61ab5b0befc628e8a56497e0e11e,2020-06,Gwent Police,Gwent Police,-3.064870,51.722205,On or near CARADOC STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
1bbdfdcad778e7b6072e0f3b2f704f0daded363a4e5a03e8ecf3cf26356ad4d0,2020-06,Gwent Police,Gwent Police,-3.038323,51.649081,On or near MASRTON PATH,W01001526,Torfaen 010B,Unable to prosecute suspect
3ef43177693b04f38cc12d5665687c6ef34083dd76dfabab0d66f3b5cd2fed5c,2020-06,Gwent Police,Gwent Police,-3.032959,51.642636,On or near THE CIRCLE,W01001532,Torfaen 010E,Unable to prosecute suspect
7ad81ed01a1056b0128d68029b81f9b94eb0aa2c37934f49fc34faa5329c4d09,2020-06,Gwent Police,Gwent Police,-3.032959,51.642636,On or near THE CIRCLE,W01001532,Torfaen 010E,Unable to prosecute suspect
b2d153fe39f48aa939d5c9dacf9103beb3ec85723a8d9db2ee1bc12df6bbc2f9,2020-06,Gwent Police,Gwent Police,-3.049750,51.658195,On or near LLANDERFEL COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
779ff9cb87fec8bc9641cadde16ea8ce8028e029ec47f905e22cb5fc82df4a50,2020-06,Gwent Police,Gwent Police,-3.184556,51.590896,On or near THE AVENUE,W01001341,Caerphilly 020B,Unable to prosecute suspect
62084abde9a930c214579a07aaca1e592f1d4490bfccf2ad2d793479c466df02,2020-06,Gwent Police,Gwent Police,-2.892503,51.595557,On or near HAWTHORN CLOSE,W01001650,Newport 004E,Unable to prosecute suspect
9be6b7ddf8f6d26e577cd62b1863deb56ee884fd12a572aca4224a47266c6103,2020-06,Gwent Police,Gwent Police,-3.027614,51.694465,On or near THE MOORINGS,W01001524,Torfaen 004D,Unable to prosecute suspect
4884e1e896c58f3338136a2c745c984676f8871cd404afc33932fb2eab045301,2020-06,Gwent Police,Gwent Police,-2.960499,51.590030,On or near GIBBS ROAD,W01001608,Newport 008B,Unable to prosecute suspect
53c430285a3f874ab4f2f9423d1f87c1d278071b8b2a3eb004ac9fe1f8124d7f,2020-06,Gwent Police,Gwent Police,-2.929849,51.596868,On or near JELLICOE CLOSE,W01001664,Newport 010A,Unable to prosecute suspect
764e3400858345855485851ab73c952606a1cc7c71a2e2ca42f85d64f70462c1,2020-06,Gwent Police,Gwent Police,-3.233681,51.581865,On or near MILL CLOSE,W01001396,Caerphilly 023D,Unable to prosecute suspect
b32bbf9669ddc392c82b1371bee563df3a4b465fae09302234da02d27355b9b0,2020-06,Gwent Police,Gwent Police,-2.962660,51.588466,On or near CAREY ROAD,W01001608,Newport 008B,Unable to prosecute suspect
7b60bbc7a8505820cb0c05e66718cddd340b75c78f7fbf13c9d33ea13a714afb,2020-06,Gwent Police,Gwent Police,-3.152637,51.615914,On or near WOODSIDE WALK,W01001430,Caerphilly 015B,Unable to prosecute suspect
b7cafc69b4036e5bb486fa7a4057d7572539a3a2ca05b44a4c72ddb9236f1438,2020-06,Gwent Police,Gwent Police,-3.206048,51.667619,On or near WAUNLLWYN CRESCENT,W01001348,Caerphilly 009A,Unable to prosecute suspect
0b9909168be4853ff6a1217f54ac0e90bd1b61ab3f526a8e1c271bef465e8f78,2020-06,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Unable to prosecute suspect
404ef4e008cc817a6ffc74a6a732edb332c5f24be59b2dbb1d1a3bb6ef9f57be,2020-06,Gwent Police,Gwent Police,-3.202997,51.655610,On or near HIGHMEAD,W01001402,Caerphilly 011B,Unable to prosecute suspect
12458e0dde6c70c4a87fce97d4c51d6a897d5ba50e3dbe5d8c711faa9456b0d8,2020-06,Gwent Police,Gwent Police,-2.731761,51.812344,On or near FFORDD CORNWALLIS,W01001553,Monmouthshire 004B,Unable to prosecute suspect
c40caa8c0140f5d8dbea79667aa61052cdb4b2c2be0cb6ff0071e188912ea7c2,2020-06,Gwent Police,Gwent Police,-3.128455,51.653014,On or near YSTRAD TERRACE,W01001328,Caerphilly 014B,Unable to prosecute suspect
d2db5caff9c9411062305bafeb5e900f5611488e3de63bae49fa247dab9f76ac,2020-06,Gwent Police,Gwent Police,-2.783607,51.586327,On or near STATION ROAD,W01001582,Monmouthshire 011D,Unable to prosecute suspect
2ca0122e4011ceab348eae8e244ac966bbaf96a9987e244bf5adc78390322c9f,2020-06,Gwent Police,Gwent Police,-3.040624,51.635932,On or near BRYNGLAS,W01001535,Torfaen 012D,Unable to prosecute suspect
a60a0131ab7f66d856f878acf62fcc11e9983b298dc95dbe5b6243e500a5fff3,2020-06,Gwent Police,Gwent Police,-3.223708,51.694573,On or near PANT STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
75fb705eb677623800d74fb76650aeb562410fc0081a6e456d15c00eb8769d9b,2020-06,Gwent Police,Gwent Police,-3.032311,51.814936,On or near THE CUTTING,W01001564,Monmouthshire 003D,Unable to prosecute suspect
b24f14bd880a39a4a06b5d25bfd63677e3586112f74b6fd0537d22b9625070fe,2020-06,Gwent Police,Gwent Police,-3.000731,51.595368,On or near HARLEQUIN COURT,W01001681,Newport 006B,Unable to prosecute suspect
c2c265c04b4999de30198a36370d444e26aafcbc0a84b9fe3d9b3ac7c1c30ade,2020-06,Gwent Police,Gwent Police,-3.238741,51.722154,On or near JONES STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
620961b4282291b829856d5ca06fe81f860db479aea79811090c034ac77f379c,2020-06,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Unable to prosecute suspect
668ed9c71309fb2b04d1cc16cd36fe078769cf0be32389b0fd6f1cae211b9142,2020-06,Gwent Police,Gwent Police,-3.274836,51.752088,On or near BROOKFIELD AVENUE,W01001376,Caerphilly 001C,Unable to prosecute suspect
dba5afaeeb299faca83bbcbabe1c5f9dd15fb5a8c23a434d1530e3086d6f6105,2020-06,Gwent Police,Gwent Police,-3.032311,51.814936,On or near THE CUTTING,W01001564,Monmouthshire 003D,Unable to prosecute suspect
1289795d674a7ec06be2021e55d23a3e8e3a95df044d921f22d33e651874f98c,2020-06,Gwent Police,Gwent Police,-3.144045,51.667673,On or near CHURCH ROAD,W01001383,Caerphilly 010D,Unable to prosecute suspect
51367274aa027f26fc035f56bd4106c8e33d6984eb1d2c6c5f20e0c534596368,2020-06,Gwent Police,Gwent Police,-3.236759,51.692485,On or near MOUNT PLEASANT,W01001336,Caerphilly 004A,Unable to prosecute suspect
1e1c2363015ef5156a142c08bc4ae314c39f5d3e84ec9d7581e412e34dfcacbb,2020-06,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Unable to prosecute suspect
d56b70b00b92f183f0fe3825cd953d75ca17bd96c1e88701a03aa3cc1e7281f7,2020-06,Gwent Police,Gwent Police,-3.047444,51.716778,On or near CANFORD CLOSE,W01001530,Torfaen 003C,Unable to prosecute suspect
916472d14fe71e2e81ad048efaa70d5cd67d3841509c93db8c8701e36b17011e,2020-06,Gwent Police,Gwent Police,-3.220062,51.680620,On or near FARM VIEW,W01001326,Caerphilly 003B,Unable to prosecute suspect
56399728dc5e268b40248edcd0e660ffbfdd70c18af22d3d31ee45f4b4d8615a,2020-06,Gwent Police,Gwent Police,-3.009083,51.647753,On or near CILGANT CAERNARFON,W01001507,Torfaen 008D,Unable to prosecute suspect
c5e311ebe6f1bbf20b5436a60c28f8a384db5393e2c8b59869e502882a0b9e5b,2020-06,Gwent Police,Gwent Police,-3.244986,51.783959,On or near DUKESTOWN ROAD,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
6485e1cffc960186974026bb1843bedb49e19505267bb313860f4f6aa17593e1,2020-06,Gwent Police,Gwent Police,-3.244986,51.783959,On or near DUKESTOWN ROAD,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
62c77000178306eda0c16b494f9c0d078c2c2886c59bc78cfbacf667e58361e4,2020-06,Gwent Police,Gwent Police,-3.219969,51.679847,On or near FARM VIEW,W01001387,Caerphilly 007C,Unable to prosecute suspect
01fb1af4a3b9239b9563f3e2862843c8d3ef43493e7639d8898dc690bb7ea9ab,2020-06,Gwent Police,Gwent Police,-3.004020,51.608980,On or near GRAIG PARK AVENUE,W01001655,Newport 002E,Unable to prosecute suspect
ae6a888c7c75fc145bc72ed09bfe6336262800f8b2e1ea4a2c355cf99f610572,2020-06,Gwent Police,Gwent Police,,,No location,,,Suspect charged
9bf0678bba41252efc45a031944d2982ea3d3dcbad77671eb08bf06e858c98d3,2020-06,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Suspect charged
25edce6e72ccbf3223555d77158cddd27eb18696fbdf7a84269c4fb727d9562d,2020-06,Gwent Police,Gwent Police,-3.040166,51.664521,On or near MAENDY PLACE,W01001539,Torfaen 009E,Unable to prosecute suspect
5c3981043ea404fcbc01f6b71bd62dc2f2a7674c3cb4fcd2d37c65580523b2cf,2020-06,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
f56b11c0a101bfa266e5f1c20d2289701b34edd3a046c16f438f8541fe4417a1,2020-06,Gwent Police,Gwent Police,-3.229920,51.710234,On or near BRISTOL TERRACE,W01001385,Caerphilly 002D,Unable to prosecute suspect
bd3f8766ad618d513989d46306e77f7ffc7ac65a54093a06522a842f8d092338,2020-06,Gwent Police,Gwent Police,-3.229920,51.710234,On or near BRISTOL TERRACE,W01001385,Caerphilly 002D,Unable to prosecute suspect
414f9ec34c570289fdea5a9b83f095e1360b71d3962315364328f81aa358c8c3,2020-06,Gwent Police,Gwent Police,-3.024669,51.608900,On or near LODDEN CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
354566fdd0616998f7b2b747a8e13e98a323511909fe3a01739fd11405bd21f4,2020-06,Gwent Police,Gwent Police,-3.148667,51.665155,On or near TYNEWYDD TERRACE,W01001382,Caerphilly 010C,Unable to prosecute suspect
3ffef7c1f7150864097fbc175e00eb4bb2dcccfb7a27f37d7b3a8684b185bd9d,2020-06,Gwent Police,Gwent Police,-2.985162,51.575070,On or near CHURCH STREET,W01001661,Newport 018C,Unable to prosecute suspect
c474b5c9dcf852db816f260782ea1d9b455522c8a1ece5f3045e4799864cfaf6,2020-06,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Unable to prosecute suspect
e14f1056bf9168d6f9a4dc3631344bf60739e9302048edf4bfecf23306187ce7,2020-06,Gwent Police,Gwent Police,-3.175325,51.798919,On or near BEAUFORT STREET,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
eeaefb718419262c93ccbc0c55e12b3da8b987b04e7b767764afe7fd23c6c835,2020-06,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Local resolution
d7edd4884621a23e9b05da1c11c451118ba3cea8d39ed0e9c133ad667f814255,2020-06,Gwent Police,Gwent Police,-3.144100,51.669839,On or near ASHFIELD ROAD,W01001383,Caerphilly 010D,Offender given a caution
71f9ac91081e0d78fda7fd8ad3ee9f760450e3b4cc8cc7a75274c5537c1f64c8,2020-06,Gwent Police,Gwent Police,-3.081725,51.775100,On or near Sports/Recreation Area,W01001490,Torfaen 001D,Unable to prosecute suspect
5bbe6adee41514c5f8f3fe036b7f9ac6d45bbd36f72ed815f29b472fe42066f1,2020-06,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Offender given a caution
d5c79c4fd8db3fda3c2ce862aa578d12b98793ca9c340efbca87ee1fcb97a6ee,2020-06,Gwent Police,Gwent Police,-2.926898,51.750268,On or near BLACK BEAR CLOSE,W01001566,Monmouthshire 005A,Unable to prosecute suspect
1f4951ccb7c292177bf1e9b0894f16294464159adacb5b64f012b02aab4aca0a,2020-06,Gwent Police,Gwent Police,-3.208901,51.777404,On or near EUREKA PLACE,W01001461,Blaenau Gwent 007F,Local resolution
c9a09757959ef1cfc16c94d89cc6af682a7d9692d362910b3ede73d25774360e,2020-06,Gwent Police,Gwent Police,-3.131859,51.700286,On or near Parking Area,W01001466,Blaenau Gwent 009C,Formal action is not in the public interest
635232822c0180685164cdcbeffdc5dc6a1f80908d077e8e0fe6dd3aa6d1e17f,2020-06,Gwent Police,Gwent Police,-3.011793,51.638343,On or near HOGARTH CLOSE,W01001504,Torfaen 013A,Formal action is not in the public interest
